Beyoncé,I Am... Sasha Fierce,Sweet Dreams,"And I hope it rains, you're the perfect lullaby",28,2008
Taylor Swift,Speak Now,Never Grow Up,Your little eyelids flutter cause you're dreaming,3,2010
Drake,Thank Me Later,Show Me a Good Time,"Take a shot and let it out, let's get right",3,2010
Taylor Swift,Lover,The Archer,Can you see right through me?,42,2019
Taylor Swift,Taylor Swift,Invisible,We could be a beautiful,12,2006
Taylor Swift,Lover,It's Nice to Have a Friend,Sleeping in tents,7,2019
Beyoncé,BEYONCÉ,Partition,"Radio say, ""Speed it up,"" I just go slower",27,2013
Taylor Swift,reputation,Don't Blame Me,In the darkest little paradise,9,2017
Beyoncé,RENAISSANCE,HEATED,I gotta fan myself off (Fan me off),33,2022
Drake,For All The Dogs,Another Late Night,"Pssh, pssh",29,2023
Drake,Thank Me Later,9AM in Dallas,But if I really do it don't expect to get a split,47,2010
Beyoncé,Lemonade,Freedom,Tell the deep I'm new,25,2016
Taylor Swift,Red,Begin Again,"He always said he didn't get this song but I do, I do",5,2012
Taylor Swift,Lover,London Boy,"I, I, I fancy you",50,2019
Drake,For All The Dogs,Away From Home,"Rollin' through the city, gettin' beats, always peepin' out the streets 'cause I was beefin' with the bleeks",30,2023
Taylor Swift,Fearless,The Way I Loved You,And that's the way I loved you,39,2008
Drake,Take Care,Make Me Proud,"I wonder why the moon looks nice, girl",13,2011
Taylor Swift,Red,I Almost Do,Everytime I don't,32,2012
Drake,For All The Dogs,8AM in Charlotte,In God's hands,0,2023
Taylor Swift,evermore (deluxe version),coney island,"The fast times, the bright lights, the merry go",48,2020
Beyoncé,Dangerously in Love,I Can’t Take No More,Give it a rest,12,2003
Drake,Certified Lover Boy,IMY2,And then closin' your eyes and dyin' in your sleep,2,2021
Beyoncé,BEYONCÉ,Drunk in Love,Drunk in love,20,2013
Drake,Nothing Was the Same,Come Thru,So get your ass in that car and come through,14,2013
Taylor Swift,Fearless,Fearless,Fearless,16,2008
Taylor Swift,Red,22,Everything will be alright if you keep me next to you,42,2012
Taylor Swift,Taylor Swift,A Perfectly Good Heart,Why would you wanna break a perfectly good heart?,16,2006
Taylor Swift,folklore (deluxe version),the 1,For never leaving well enough alone,33,2020
Drake,For All The Dogs,IDGAF,And I'm poppin' these Percs just for fun (Luh geek),26,2023
Drake,Views,Hype,"But on verses, he been blackin'",16,2016
Drake,Certified Lover Boy,Papi’s Home,"Yeah, and I'm coming with the wop",27,2021
Drake,For All The Dogs,IDGAF,"My Glocky, it sit on the night table",43,2023
Taylor Swift,Fearless,Hey Stephen,Of all the girls tossing rocks at your window,5,2008
Drake,Thank Me Later,The Resistance,"Uh-uh, that's word to the millions that they putting up",22,2010
Drake,Certified Lover Boy,TSU,You know I'm supportin' this shit,20,2021
Taylor Swift,reputation,This Is Why We Can't Have Nice Things,Here's a toast to my real friends,30,2017
Taylor Swift,Lover,Cornelia Street,I don't wanna lose you (Yeah),50,2019
Drake,Take Care,Take Care,I'll take care of you (,3,2011
Taylor Swift,Red,Starlight,Don't you dream impossible things?,45,2012
Taylor Swift,evermore (deluxe version),closure,I can feel youÂ smoothing me over,18,2020
Drake,Certified Lover Boy,Papi’s Home,Supermodels and they all sexy,37,2021
Drake,For All The Dogs,Members Only,),8,2023
Taylor Swift,Taylor Swift,Teardrops On My Guitar,That I can't even see,9,2006
Drake,Views,Faithful,You would think it broke down the way I push it (Yeah),19,2016
Taylor Swift,evermore (deluxe version),ivy,It's the goddamn fight of my life,55,2020
Taylor Swift,evermore (deluxe version),long story short,Clung to the nearest lips,13,2020
Taylor Swift,Lover,You Need to Calm Down,And I'm just like,38,2019
Taylor Swift,folklore (deluxe version),this is me trying,"I had the shiniest wheels, now they're rusting",2,2020
Drake,Take Care,Good Ones Go (Interlude),"Just to tell me that I haven't changed, girl, I needed that from you",6,2011
Taylor Swift,Speak Now,Speak Now,On a white veil occasion,3,2010
Taylor Swift,Taylor Swift,Invisible,She can't see the way your eyes,45,2006
Taylor Swift,Red,Treacherous,This slope is treacherous,50,2012
Taylor Swift,evermore (deluxe version),right where you left me,"Trends change, rumors fly through new skies",3,2020
Taylor Swift,1989,Out of the Woods,"When the sun came up, you were looking at me",46,2014
Taylor Swift,Red,Girl at Home,"Call a cab, lose my number",40,2012
Taylor Swift,reputation,Call It What You Want,I brought a knife to a gunfight,2,2017
Beyoncé,B’Day,Ring the Alarm,If I let you go,17,2006
Drake,For All The Dogs,All The Parties,3Hunna,22,2023
Drake,Certified Lover Boy,No Friends In The Industry,"Niggas love to start the beef, don't wanna keep it rap",11,2021
Beyoncé,RENAISSANCE,CUFF IT,I wanna go where nobody’s been (I wanna go where nobody’s been),6,2022
Beyoncé,BEYONCÉ,Haunted,Around (What are you gonna do?),28,2013
Taylor Swift,1989,Welcome to New York,The lights are so bright,17,2014
Beyoncé,B’Day,Suga Mama,"Come sit on mama lap, hey, hey",40,2006
Taylor Swift,Fearless,Breathe (Ft. Colbie Caillat),Hope you know it's not easy,30,2008
Beyoncé,Dangerously in Love,Crazy in Love,You ready?,7,2003
Drake,"Honestly, Nevermind",Texts Go Green,Know you miss the days when I was grippin' on it,9,2022
Beyoncé,Dangerously in Love,I Can’t Take No More,When I'm layin' down in my bed,5,2003
Drake,Take Care,Make Me Proud,"I know things get hard, but girl, you got it, girl, you got it, there you go",21,2011
Taylor Swift,1989,New Romantics,Out of all the bricks they threw at me,29,2014
Taylor Swift,evermore (deluxe version),happiness,There is happiness,57,2020
Drake,"Honestly, Nevermind",Down Hill,"Baby, I think it might be too late, we're too far gone",0,2022
Beyoncé,4,I Miss You,Let the motherfucking beat build in this bitch,0,2011
Taylor Swift,Taylor Swift,A Place In This World,"I'll be strong, I'll be wrong, oh but life goes on",22,2006
Taylor Swift,Fearless,The Way I Loved You,And I feel perfectly fine,7,2008
Taylor Swift,Red,Starlight,"He said, ""Look at you worrying too much about things you can't change",19,2012
Drake,Scorpion,Survival,I am a cream-of-the-crop nigga,20,2018
Beyoncé,RENAISSANCE,COZY,Comfortable in my skin,15,2022
Drake,Certified Lover Boy,Papi’s Home,Y'all niggas not poppin',28,2021
Taylor Swift,Taylor Swift,Mary's Song (Oh My My My),"Just two kids, you and I",12,2006
Drake,Thank Me Later,Unforgettable,"But I ain't Santa, I got somethin' for these bad bitches too",9,2010
Drake,Nothing Was the Same,Worst Behavior,"Aww, I'm glad that they chose us",12,2013
Taylor Swift,Taylor Swift,Tim McGraw,Think of my head on your chest,15,2006
Drake,Thank Me Later,Miss Me,"And girl, I'm fuckin' serious, I'm wit' it if you wit' it",30,2010
Taylor Swift,Lover,Miss Americana and The Heartbreak Prince,"My team is losing, battered and bruising",20,2019
Taylor Swift,1989,All You Had to Do Was Stay,(Stay!) Hey,53,2014
Taylor Swift,1989,Out of the Woods,You were looking at me,48,2014
Drake,"Honestly, Nevermind",Flight’s Booked,And it comes so naturally,23,2022
Taylor Swift,evermore (deluxe version),dorothea,"Honey, making a lark of the misery",3,2020
Taylor Swift,folklore (deluxe version),the lakes,A red rose grew up out of ice frozen ground,20,2020
Taylor Swift,1989,Wonderland,In Wonderland,47,2014
Beyoncé,I Am... Sasha Fierce,Satellites,We have all the love we need,24,2008
Beyoncé,4,I Was Here,Left this world a little better just because,31,2011
Beyoncé,BEYONCÉ,***Flawless,"Welcome Beyoncé, Lativia, Nina, Nicky, Kelly, and Ashley",3,2013
Beyoncé,BEYONCÉ,Haunted,I'm climbin' up the walls 'cause all the shit I hear is borin',12,2013
Drake,Take Care,We’ll Be Fine,"Should we make this one a double? You ain't even gotta ask, ah",18,2011
Taylor Swift,Red,22,Tonight's the night when we forget about the deadlines,8,2012
Taylor Swift,Speak Now,Mean,"And a liar, and pathetic, and alone in life",40,2010
Taylor Swift,reputation,So It Goes...,I make all your gray days clear,26,2017
Taylor Swift,Taylor Swift,Teardrops On My Guitar,The kind of flawless I wish I could be,20,2006
Taylor Swift,Lover,Cruel Summer,With you,52,2019
Taylor Swift,Speak Now,Long Live,When they point to the pictures,48,2010
Taylor Swift,Speak Now,Mine,"Yes, yes",20,2010
Taylor Swift,1989,Clean,The drought was the very worst,26,2014
Beyoncé,Dangerously in Love,Yes,"Slowly, you walked over",19,2003
Beyoncé,RENAISSANCE,ALL UP IN YOUR MIND,I try to get all up in your mind,0,2022
Taylor Swift,evermore (deluxe version),it's time to go,But I've got me,34,2020
Drake,Nothing Was the Same,Tuscan Leather,Get hype on tracks and jump in front of a bullet you wasn't meant for,18,2013
Beyoncé,4,I Was Here,I was here,23,2011
Taylor Swift,Red,We Are Never Ever Getting Back Together,"We are never, ever, ever getting back together",40,2012
Drake,Scorpion,8 Out of 10,The only deadbeats is whatever beats I been rappin' to (,18,2018
Taylor Swift,Speak Now,Mean,Got me feeling like I'm nothing,4,2010
Drake,For All The Dogs,Amen,"And you my baby, so I gotta put you in the crib",31,2023
Taylor Swift,folklore (deluxe version),exile,I never learned to read your mind (Never learned to read my mind),53,2020
Drake,Nothing Was the Same,Own It,PARTYNEXTDOOR,3,2013
Drake,Scorpion,Nonstop,Got a sneaker deal and I ain't break a sweat,10,2018
Taylor Swift,Taylor Swift,Cold as You,Of a mess of a dreamer with the nerve to adore you,12,2006
Beyoncé,Dangerously in Love,Be With You,"Boy, don't be shy",18,2003
Drake,Views,With You,"It's about us right now, girl, where you going?",20,2016
Drake,For All The Dogs,Tried Our Best,Treated you,28,2023
Taylor Swift,Speak Now,Speak Now,"Don't say yes, run away now",32,2010
Taylor Swift,reputation,Dress,I don't want you like a best friend,12,2017
Beyoncé,4,Start Over,"I know I called you selfish, but that's a lie",25,2011
Taylor Swift,reputation,Getaway Car,Think about the place where you first met me,46,2017
Taylor Swift,evermore (deluxe version),willow,"Head on the pillow, I could feel you sneakin' in",11,2020
Beyoncé,Lemonade,Freedom,"I'm telling these tears, ""Go and fall away, fall away,"" oh",26,2016
Beyoncé,RENAISSANCE,COZY,'Cause she comfortable,10,2022
Taylor Swift,reputation,Don't Blame Me,"I'm insane, but I'm your baby (your baby)",25,2017
Beyoncé,4,Best Thing I Never Had,"'Cause honestly, you turned out to be the best thing I never had",15,2011
Beyoncé,Lemonade,All Night,Love all night long,14,2016
Taylor Swift,Red,Girl at Home,"And everybody knows that, everybody knows that",21,2012
Beyoncé,BEYONCÉ,Jealous,I cooked this meal for you naked,1,2013
Taylor Swift,Taylor Swift,Our Song,Cause it's late and his mama don't know,40,2006
Taylor Swift,1989,Wildest Dreams,"Wildest dreams, ah-aah haa",32,2014
Drake,Scorpion,Survival,"House on both coasts, but I live on the charts",22,2018
Drake,For All The Dogs,Amen,I'm prayin' that these girls'll never know,39,2023
Taylor Swift,evermore (deluxe version),tis the damn season,"There's an ache in you, put there by the ache in me",5,2020
Taylor Swift,evermore (deluxe version),cowboy like me,Plotted hard to fuck this up,45,2020
Beyoncé,RENAISSANCE,PURE/HONEY,All the boys want my honey from me,58,2022
Taylor Swift,Red,I Knew You Were Trouble,A new notch in your belt is all I'll ever be,26,2012
Drake,For All The Dogs,7969 Santa,I don't like the tone of your replies ,18,2023
Beyoncé,BEYONCÉ,Superpower,What I'm viewing's a little different,7,2013
Beyoncé,BEYONCÉ,Blue,You've got to hold on,29,2013
Taylor Swift,1989,Shake It Off,"Baby, I'm just gonna shake, shake, shake, shake, shake",15,2014
Beyoncé,I Am... Sasha Fierce,Disappear,Would it give me some light?,2,2008
Beyoncé,RENAISSANCE,PURE/HONEY,But she make it look easy 'cause she got it,60,2022
Taylor Swift,Fearless,You Belong With Me,You belong with me,49,2008
Beyoncé,4,Party,"You got the swag sauce, she dripping swagu (Ooh)",3,2011
Taylor Swift,Speak Now,Enchanted,This night is sparkling,18,2010
Drake,Scorpion,Jaded,I always want the truth but it's dangerous (,76,2018
Beyoncé,I Am... Sasha Fierce,Satellites,Satellites,27,2008
Beyoncé,Dangerously in Love,That’s How You Like It,Ain't nothin' wrong with that,18,2003
Taylor Swift,Red,All Too Well,"Down the stairs, I was there, I remember it all too well, yeah",24,2012
Drake,Views,Feel No Ways,Your body language says it all,2,2016
Drake,Take Care,Lord Knows,"I changed rap forever, the game back together, yeah",67,2011
Drake,Certified Lover Boy,You Only Live Twice,M-M—,16,2021
Drake,Scorpion,Finesse,I want my baby to have your eyes,3,2018
Drake,For All The Dogs,Drew A Picasso,", ",2,2023
Beyoncé,Dangerously in Love,Hip Hop Star,"Bamboos on, pants down low",22,2003
Taylor Swift,evermore (deluxe version),right where you left me,"Some perspective, but I sat and stared",19,2020
Drake,Nothing Was the Same,From Time,"Who you settling for? Who better for you than the boy, huh?",37,2013
Taylor Swift,reputation,I Did Something Bad,Then why's it feel so good?,12,2017
Taylor Swift,Speak Now,Superman,When you come back down,53,2010
Taylor Swift,reputation,Gorgeous,There's nothing I hate more than what I can't have,40,2017
Taylor Swift,Fearless,Change,These walls that they put up to hold us back will fall down,22,2008
Drake,For All The Dogs,Virginia Beach,"You say I coulda treated you better or whatever, but",8,2023
Taylor Swift,Taylor Swift,Our Song,"Got to the hallway, well on my way",22,2006
Drake,Scorpion,Mob Ties,"Hire some help (Help), get rid of these niggas (Skrr)",2,2018
Taylor Swift,Red,Girl at Home,"While she waits up, you chase down the newest thing",24,2012
Drake,Nothing Was the Same,The Motion,"I don't have a fuck to give, I've been moving state to state",9,2013
Drake,For All The Dogs,Away From Home,(,0,2023
Drake,Scorpion,In My Feelings,"'Cause I want ya, and I need ya",9,2018
Beyoncé,BEYONCÉ,Superpower,It couldn't slow us down,37,2013
Beyoncé,Dangerously in Love,Gift from Virgo,"Every morning, every afternoon, every night",7,2003
Beyoncé,B’Day,Déjà Vu,"Me and B, she about to sting, stand back",20,2006
Taylor Swift,1989,You Are in Love,"No proof, not much, but you saw enough",4,2014
Taylor Swift,Red,Treacherous,I hear the sound of my own voice,15,2012
Taylor Swift,Red,Red,Losing him was blue like I'd never known,31,2012
Drake,Thank Me Later,Miss Me,"World Series attitude, champagne bottle life",7,2010
Taylor Swift,reputation,Dress,My hands are shaking from all this,29,2017
Drake,Thank Me Later,Show Me a Good Time,"Wu-Tang Clan, niggas want that cream",19,2010
Taylor Swift,folklore (deluxe version),the last great american dynasty,Filled the pool with champagne and swam with the big names,18,2020
Taylor Swift,folklore (deluxe version),my tears ricochet,"We gather here, we line up, weepin' in a sunlit room",1,2020
Taylor Swift,Taylor Swift,Mary's Song (Oh My My My),We were sitting at our favorite spot in town,28,2006
Taylor Swift,1989,I Wish You Would,You give me everything and nothing,75,2014
Drake,Take Care,The Ride,Been way too long,24,2011
Drake,Take Care,Over My Dead Body,Probably some bad hoes I'm 'bout to take the hint from,18,2011
Beyoncé,BEYONCÉ,Haunted,"I know if I'm onto you, I'm onto you",39,2013
Taylor Swift,Taylor Swift,Teardrops On My Guitar,Drew looks at me,35,2006
Taylor Swift,Lover,Me!,"Baby, that's the fun of you",18,2019
Drake,Certified Lover Boy,7AM On Bridle Path,They sing them shits like folk songs,30,2021
Taylor Swift,Fearless,Love Story,"I talked to your dad, go pick out a white dress",45,2008
Drake,Certified Lover Boy,Fountains,"It's in thе air tonight, yeah, yeah, yeah",24,2021
Drake,Take Care,Take Care,"And the party's over, just don't forget me",24,2011
